exp_id,num_cores,cpu_clock_GHz,l1i_kb,l1d_kb,l1_assoc,l2_kb,l2_assoc,fetchWidth,decodeWidth,issueWidth,commitWidth,numROBEntries,numIQEntries,LQEntries,SQEntries,branch_predictor
2195,32,2.6,128,64,4,256,8,4,12,12,12,32,96,8,16,LocalBP
2196,32,2.8,128,32,8,1024,16,12,2,2,8,128,16,64,64,BiModeBP
2197,32,1.2,32,32,4,1024,2,2,12,8,4,256,16,64,8,TAGE_SC_L_64KB
2198,32,2.8,128,64,2,1024,8,8,12,12,4,128,96,8,8,TAGE_SC_L_64KB
2199,16,1.0,16,128,1,2048,2,2,4,4,2,32,96,16,8,LocalBP
2200,32,1.6,128,64,4,1024,16,4,12,4,4,128,128,64,32,BiModeBP
2201,16,2.0,64,16,8,2048,8,8,2,12,8,256,128,64,64,BiModeBP
2202,1,2.0,64,16,4,512,2,8,12,8,4,256,96,32,8,BiModeBP
2203,8,3.8,128,128,8,128,2,2,12,8,2,256,32,32,8,TAGE_SC_L_64KB
2204,4,3.4,16,64,2,256,2,2,4,4,12,32,32,64,64,TournamentBP
2205,1,1.8,128,64,4,128,2,2,2,12,8,128,128,32,64,TAGE
2206,1,2.2,128,128,4,128,4,2,8,12,8,64,64,8,32,BiModeBP
2207,4,3.0,16,64,2,512,8,2,4,12,12,64,64,16,32,TournamentBP
2208,1,2.4,16,16,4,256,2,8,4,8,12,32,64,16,32,LocalBP
2209,1,2.6,16,64,1,256,8,8,2,12,4,128,96,16,16,LocalBP
2210,4,2.0,128,64,2,1024,4,4,2,4,8,256,32,64,32,TAGE
2211,32,2.6,16,16,1,1024,8,12,12,8,12,128,32,16,32,BiModeBP
2212,2,2.8,32,32,4,256,2,2,2,2,8,256,16,8,8,BiModeBP
2213,16,3.4,16,128,1,256,2,4,8,4,4,32,32,64,16,MultiperspectivePerceptron64KB
2214,32,4.0,32,32,1,128,4,8,12,8,2,32,32,64,8,TAGE
2215,4,2.0,64,128,1,2048,2,4,8,12,8,256,16,64,8,TAGE
2216,8,2.8,128,16,4,128,16,4,4,8,2,256,96,32,8,TournamentBP
2217,1,1.8,16,32,8,2048,4,2,8,4,4,64,32,8,32,BiModeBP
2218,8,2.2,16,16,2,128,2,12,4,4,2,32,96,32,8,TournamentBP
2219,32,2.4,32,128,4,2048,2,12,12,8,8,128,96,32,8,MultiperspectivePerceptron64KB
2220,32,1.6,32,128,4,256,16,12,12,8,4,256,16,8,32,LocalBP
2221,4,3.2,32,32,8,2048,2,4,4,4,4,64,128,16,64,TournamentBP
2222,16,4.0,64,32,8,128,8,2,8,8,4,32,128,16,8,MultiperspectivePerceptron64KB
2223,32,4.0,128,64,4,2048,8,4,4,4,12,64,96,16,16,LocalBP
2224,16,3.4,32,32,4,1024,16,4,12,2,8,32,96,16,8,TournamentBP
2225,4,2.2,128,16,4,2048,4,4,4,4,2,128,128,32,16,TAGE
2226,8,2.8,128,32,2,256,8,8,4,4,8,64,16,32,64,TAGE
2227,32,2.0,128,32,8,512,8,12,4,4,8,32,128,16,64,TournamentBP
2228,32,3.8,16,32,4,2048,4,4,12,4,12,192,32,16,8,TAGE
2229,8,2.8,64,16,2,2048,8,4,12,8,2,64,32,8,8,TAGE
2230,16,1.0,64,64,8,512,2,4,4,2,12,256,32,8,16,LocalBP
2231,32,3.4,64,32,4,128,4,2,8,12,4,192,16,8,32,BiModeBP
2232,2,3.4,128,128,2,128,16,4,8,8,4,64,32,32,8,TournamentBP
2233,8,3.2,64,64,2,128,2,8,2,4,8,256,128,16,16,BiModeBP
2234,4,3.4,32,32,1,256,2,8,4,2,2,64,96,16,32,TAGE_SC_L_64KB
2235,2,1.6,16,32,8,1024,4,4,12,12,4,256,64,8,8,TournamentBP
2236,2,1.4,64,128,1,1024,4,8,4,8,8,128,96,64,8,TAGE
2237,32,3.2,32,128,1,1024,4,12,4,2,8,64,32,16,64,MultiperspectivePerceptron64KB
2238,4,2.2,64,16,4,1024,4,8,8,12,12,32,96,8,16,TAGE_SC_L_64KB
2239,16,2.8,128,32,8,2048,2,4,4,4,2,192,32,16,64,TAGE_SC_L_64KB
2240,4,3.2,64,64,4,128,8,8,2,2,2,64,64,64,8,BiModeBP
2241,4,2.6,128,64,2,1024,4,4,8,2,12,256,128,64,64,BiModeBP
2242,16,2.8,16,64,1,512,4,4,8,12,4,256,64,16,8,TAGE
2243,2,3.8,128,64,2,1024,8,4,12,2,4,192,64,16,16,TournamentBP
2244,32,2.2,128,32,4,2048,16,8,12,2,8,256,96,64,64,TournamentBP
2245,4,3.8,32,128,8,512,4,8,4,8,12,128,96,8,8,TAGE_SC_L_64KB
2246,4,3.8,128,64,4,128,2,2,8,2,4,256,16,16,16,TournamentBP
2247,16,2.4,32,32,2,128,8,8,12,12,12,32,64,32,8,TournamentBP
2248,2,2.8,128,128,2,128,4,4,8,8,4,192,32,32,16,TournamentBP
2249,16,3.6,32,16,2,2048,2,12,12,12,4,32,32,16,64,LocalBP
2250,32,1.4,64,32,2,2048,8,4,2,12,12,192,16,64,8,TAGE
2251,8,1.2,32,16,4,256,16,4,2,12,2,256,128,8,8,TournamentBP
2252,16,3.4,32,16,1,2048,4,4,2,12,4,32,96,16,16,MultiperspectivePerceptron64KB
2253,2,2.6,128,16,8,2048,4,2,4,12,8,128,32,32,64,TAGE
2254,16,4.0,32,128,4,512,4,2,2,12,4,256,96,32,32,MultiperspectivePerceptron64KB
2255,2,4.0,64,32,2,128,2,8,8,12,8,64,128,16,8,LocalBP
2256,16,1.0,16,64,2,128,8,2,8,12,8,256,16,8,64,LocalBP
2257,4,1.6,128,128,8,512,8,2,2,12,12,64,16,16,8,BiModeBP
2258,2,2.6,64,32,8,1024,16,2,2,2,4,256,128,16,8,LocalBP
2259,32,2.4,16,16,1,1024,16,8,2,2,2,256,128,64,16,LocalBP
2260,8,3.4,64,32,8,128,4,2,8,8,4,192,96,16,16,TournamentBP
2261,2,3.6,32,128,1,1024,2,2,12,12,4,32,64,16,32,TAGE_SC_L_64KB
2262,4,1.4,16,16,4,128,4,2,4,12,8,32,64,64,32,LocalBP
2263,16,1.8,32,16,4,128,16,2,8,2,8,256,64,8,64,TournamentBP
2264,32,3.0,64,64,2,128,16,4,12,8,8,256,128,32,64,BiModeBP
2265,4,2.4,32,32,4,256,16,4,12,2,2,256,32,64,16,TAGE_SC_L_64KB
2266,8,2.2,128,32,1,128,2,8,8,2,8,64,16,32,8,BiModeBP
2267,16,1.8,128,16,4,128,16,4,12,12,8,32,96,16,8,BiModeBP
2268,16,3.2,16,64,2,1024,2,8,4,4,12,64,16,8,32,BiModeBP
2269,4,3.4,128,16,1,256,8,12,2,8,8,192,96,8,8,LocalBP
2270,4,2.8,64,64,2,256,2,4,12,2,2,64,96,64,64,TAGE
2271,8,1.6,32,16,8,256,4,2,8,4,8,128,16,8,32,BiModeBP
2272,1,1.2,16,16,4,512,4,2,8,12,8,32,32,8,16,LocalBP
2273,8,2.8,128,32,8,128,8,8,8,2,8,192,32,64,8,LocalBP
2274,1,2.6,32,16,8,1024,2,12,12,8,8,192,32,8,32,LocalBP
2275,16,1.4,128,32,8,256,4,8,2,4,8,128,128,64,16,TAGE
2276,4,1.0,16,16,8,512,8,4,12,4,4,64,128,8,64,BiModeBP
2277,2,3.8,128,32,4,128,8,12,4,12,12,32,128,16,64,MultiperspectivePerceptron64KB
2278,16,2.4,32,32,4,1024,8,8,2,8,4,32,32,16,64,TAGE
2279,32,2.0,32,128,1,128,4,4,4,2,2,128,32,64,32,BiModeBP
2280,16,2.2,32,32,4,128,8,12,4,2,4,32,64,64,64,MultiperspectivePerceptron64KB
2281,1,3.6,64,16,8,512,2,2,2,8,12,128,16,32,16,LocalBP
2282,4,1.2,16,128,8,128,8,4,12,12,2,256,16,8,64,LocalBP
2283,8,3.2,16,16,2,512,2,4,2,12,4,192,32,8,64,TAGE_SC_L_64KB
2284,32,1.2,32,128,8,1024,2,4,8,8,8,32,96,32,8,TAGE
2285,32,3.0,128,128,2,256,16,2,8,4,2,256,16,16,16,TAGE_SC_L_64KB
2286,1,3.8,64,128,2,256,4,8,4,8,2,32,32,16,16,TAGE_SC_L_64KB
2287,1,2.4,16,128,4,128,16,4,4,2,2,64,128,32,8,BiModeBP
2288,16,3.0,64,32,8,1024,2,12,8,4,12,192,16,16,64,BiModeBP
2289,8,1.4,128,16,1,128,16,8,8,8,4,64,64,8,64,TAGE_SC_L_64KB
2290,4,1.2,32,128,8,256,4,2,4,4,12,32,64,32,16,TAGE_SC_L_64KB
2291,16,3.4,32,16,1,512,4,2,4,8,2,128,128,8,32,TAGE_SC_L_64KB
2292,16,2.6,64,64,4,2048,4,8,8,2,4,192,128,8,8,BiModeBP
2293,4,1.8,32,128,2,256,16,12,8,8,8,256,96,16,32,TAGE
2294,32,3.6,32,16,1,2048,16,12,2,2,2,256,32,8,32,LocalBP
2295,1,1.8,64,128,1,1024,4,12,2,12,4,64,64,64,64,TAGE_SC_L_64KB
2296,16,2.4,32,64,2,256,16,12,12,2,4,64,128,32,8,MultiperspectivePerceptron64KB
2297,2,2.4,128,64,8,1024,8,12,8,12,4,64,16,16,16,MultiperspectivePerceptron64KB
2298,1,2.4,16,64,8,256,2,4,2,2,4,256,128,16,32,TAGE_SC_L_64KB
2299,32,1.6,128,64,2,1024,8,2,2,2,4,192,16,8,64,LocalBP
2300,4,2.6,64,64,1,1024,4,8,8,8,12,128,128,32,64,TournamentBP
2301,2,1.0,16,16,2,512,8,12,8,8,2,192,96,8,16,BiModeBP
2302,16,2.4,32,128,4,2048,8,12,4,8,4,32,32,16,64,TAGE
2303,4,2.4,64,16,2,128,8,12,12,4,8,64,16,8,32,TAGE_SC_L_64KB
2304,4,1.8,128,128,1,256,4,2,4,2,12,32,16,64,8,TournamentBP
2305,16,2.0,32,64,8,256,8,4,12,8,12,128,96,32,64,BiModeBP
2306,4,3.4,16,64,8,512,2,12,12,2,12,64,16,8,32,TAGE
2307,16,1.2,64,32,8,128,2,4,4,8,8,64,16,16,64,LocalBP
2308,8,1.8,128,16,8,256,2,2,4,8,12,256,128,32,32,LocalBP
2309,32,1.6,128,32,1,2048,2,4,12,12,12,192,96,32,16,TAGE_SC_L_64KB
2310,32,2.8,16,16,2,128,4,4,2,12,2,64,16,8,64,LocalBP
2311,8,2.2,32,128,1,256,2,8,8,4,8,64,128,32,8,TournamentBP
2312,4,2.4,16,128,2,1024,8,12,12,12,4,192,96,8,8,MultiperspectivePerceptron64KB
2313,2,1.2,16,128,1,2048,16,12,2,12,12,64,16,64,64,LocalBP
2314,8,3.0,32,128,1,512,2,12,8,4,4,128,32,64,32,TAGE
2315,1,3.8,128,32,1,512,4,12,4,12,8,64,32,16,32,TAGE
2316,16,2.2,16,16,2,128,16,8,2,8,2,64,16,64,64,MultiperspectivePerceptron64KB
2317,32,2.0,128,64,2,1024,8,4,8,4,2,128,32,64,32,MultiperspectivePerceptron64KB
2318,8,3.4,16,32,8,128,2,8,8,12,4,64,64,16,32,TAGE_SC_L_64KB
2319,2,2.4,32,16,2,512,2,12,12,12,8,32,96,64,64,LocalBP
2320,2,2.6,64,16,1,256,4,8,4,2,8,128,16,32,32,TAGE_SC_L_64KB
2321,8,3.0,16,16,2,2048,2,4,4,8,8,192,128,32,32,TAGE
2322,32,4.0,128,64,4,2048,2,8,8,4,2,192,16,64,16,MultiperspectivePerceptron64KB
2323,8,2.8,128,128,2,512,16,2,2,8,12,64,128,64,32,TAGE
2324,2,1.8,16,64,8,256,2,4,12,12,2,128,64,64,8,BiModeBP
2325,32,1.6,32,32,1,512,16,12,4,2,12,32,128,64,32,TAGE
2326,16,2.6,16,64,4,1024,8,2,2,8,12,128,96,32,8,MultiperspectivePerceptron64KB
2327,16,2.0,16,32,8,128,4,4,8,12,8,64,96,8,8,BiModeBP
2328,2,2.2,32,128,1,256,16,8,12,8,12,128,96,16,8,BiModeBP
2329,16,1.4,64,128,1,1024,16,12,4,8,2,32,96,16,16,TAGE_SC_L_64KB
2330,16,1.8,128,128,2,128,2,12,8,12,12,64,16,8,8,TournamentBP
2331,32,2.2,128,32,1,512,16,12,2,8,12,32,32,8,32,BiModeBP
2332,2,3.4,16,64,8,2048,8,8,8,8,12,32,16,8,8,TAGE_SC_L_64KB
2333,2,2.6,32,128,2,128,8,12,8,12,8,256,96,32,16,TAGE_SC_L_64KB
2334,16,3.2,16,64,4,1024,4,2,12,12,2,192,32,64,64,BiModeBP
2335,1,3.0,16,128,8,128,2,4,2,8,12,64,96,8,16,MultiperspectivePerceptron64KB
2336,8,1.8,64,64,2,512,4,4,4,4,8,32,16,8,32,BiModeBP
2337,32,3.4,16,16,8,128,16,4,2,8,4,256,64,16,8,BiModeBP
2338,8,1.0,16,128,1,512,16,12,12,4,12,192,96,64,32,TournamentBP
2339,4,3.2,128,16,2,2048,2,4,4,8,4,256,32,16,32,TAGE_SC_L_64KB
2340,32,2.2,64,128,4,128,16,2,2,2,2,64,96,32,16,BiModeBP
2341,4,3.0,128,64,4,512,2,12,2,8,2,256,64,16,32,LocalBP
2342,2,4.0,64,64,1,512,2,2,8,2,4,128,32,16,64,TournamentBP
2343,4,3.8,128,128,1,2048,2,2,8,12,12,128,16,64,64,LocalBP
2344,32,2.8,64,64,2,1024,4,4,8,8,4,64,64,32,16,TAGE_SC_L_64KB
2345,4,3.4,16,64,1,128,16,4,8,2,8,192,32,16,32,TAGE
2346,1,3.2,32,16,8,128,2,12,2,12,4,256,128,32,8,MultiperspectivePerceptron64KB
2347,2,3.0,32,16,4,512,2,4,4,12,2,192,16,64,64,BiModeBP
2348,16,1.2,128,64,4,256,4,12,8,4,12,192,96,64,8,TournamentBP
2349,1,1.6,16,64,4,512,8,12,12,12,12,256,128,16,16,TAGE
2350,1,1.2,32,64,1,128,2,4,12,8,4,64,128,32,8,BiModeBP
2351,32,1.8,64,64,1,1024,16,12,12,2,8,256,128,16,64,TAGE
2352,8,1.4,32,128,1,1024,2,2,4,12,2,256,96,8,32,TAGE_SC_L_64KB
2353,2,2.0,64,64,8,512,2,12,4,4,12,192,32,64,64,TAGE_SC_L_64KB
2354,8,3.2,32,32,2,2048,2,4,4,4,4,32,128,16,16,TournamentBP
2355,16,2.0,32,32,8,512,8,4,8,4,2,128,96,16,32,TAGE_SC_L_64KB
2356,2,3.6,64,32,8,2048,4,12,12,2,2,64,96,64,16,LocalBP
2357,1,2.0,64,32,4,2048,8,12,4,4,12,32,32,8,16,BiModeBP
2358,2,2.0,64,128,4,128,2,12,12,8,8,192,128,8,8,BiModeBP
2359,1,2.0,16,64,2,2048,4,12,2,2,4,256,32,8,16,LocalBP
2360,32,2.8,128,128,2,512,16,2,12,4,4,32,16,64,64,LocalBP
2361,4,1.6,128,16,2,2048,16,8,2,8,12,128,96,32,8,TAGE
2362,8,2.6,64,32,1,128,2,4,8,8,8,192,64,8,32,MultiperspectivePerceptron64KB
2363,8,3.0,64,64,8,512,4,2,4,4,2,256,32,64,16,TournamentBP
2364,32,1.0,32,16,4,1024,2,4,4,4,12,128,32,16,16,LocalBP
2365,1,1.6,128,64,2,2048,16,4,2,2,8,64,128,8,8,TAGE_SC_L_64KB
2366,32,2.4,16,64,1,2048,16,8,8,12,12,32,96,16,16,MultiperspectivePerceptron64KB
2367,8,1.8,16,32,1,512,4,12,12,8,4,192,96,16,16,TAGE_SC_L_64KB
2368,8,1.6,64,16,1,2048,4,12,4,8,12,32,128,16,8,TournamentBP
2369,8,1.8,32,16,8,2048,16,12,8,4,8,192,64,64,32,TournamentBP
2370,4,1.0,32,32,4,2048,2,4,12,4,8,192,64,16,64,LocalBP
2371,16,3.8,128,64,1,2048,2,12,12,8,12,64,128,32,64,MultiperspectivePerceptron64KB
2372,1,1.2,64,32,4,512,8,8,12,2,2,192,32,32,32,LocalBP
2373,2,2.6,64,32,1,2048,4,8,8,2,8,192,64,32,16,TAGE_SC_L_64KB
2374,4,3.2,32,64,2,2048,2,8,8,8,4,128,32,16,64,MultiperspectivePerceptron64KB
2375,4,2.6,128,128,1,128,4,12,2,2,2,128,16,16,16,LocalBP
2376,4,1.4,32,64,8,2048,8,12,8,2,2,192,16,32,16,BiModeBP
2377,2,1.2,128,16,1,128,8,4,4,4,12,128,32,8,8,MultiperspectivePerceptron64KB
2378,4,1.6,32,128,4,256,2,8,8,2,4,64,16,64,32,TAGE_SC_L_64KB
2379,1,2.0,128,16,1,512,16,4,12,8,12,64,64,16,8,LocalBP
2380,1,3.6,16,16,8,128,2,2,12,8,12,32,64,16,32,MultiperspectivePerceptron64KB
2381,2,2.4,128,64,4,128,8,4,4,2,12,192,96,64,8,TournamentBP
2382,16,1.8,32,32,2,512,16,2,4,2,12,128,128,32,16,TournamentBP
2383,4,1.0,16,128,8,512,2,4,4,2,8,128,16,16,32,TAGE
2384,8,4.0,16,128,2,2048,4,2,4,12,12,64,128,64,8,MultiperspectivePerceptron64KB
2385,2,2.6,128,64,4,256,16,2,8,4,2,128,128,64,64,LocalBP
2386,8,2.2,128,32,8,2048,16,4,8,12,2,256,128,16,64,TAGE
2387,2,3.8,64,64,8,256,8,12,12,12,2,32,96,64,16,MultiperspectivePerceptron64KB
2388,32,3.2,128,128,4,128,8,8,4,12,8,32,32,16,8,BiModeBP
2389,32,2.4,16,64,1,128,2,4,8,8,2,64,96,8,32,TournamentBP
2390,2,2.8,32,64,4,128,2,12,8,8,4,128,128,64,16,TournamentBP
2391,16,1.8,32,32,1,2048,2,4,12,8,4,128,64,16,8,LocalBP
2392,8,1.4,32,128,2,1024,8,4,12,8,4,32,64,8,16,TAGE_SC_L_64KB
2393,32,3.0,64,128,4,1024,4,2,2,4,4,256,128,8,16,TAGE
2394,8,2.0,128,16,2,256,16,4,12,12,8,256,128,16,16,LocalBP
2395,1,3.4,16,64,2,512,2,4,4,2,4,256,64,8,8,LocalBP
2396,1,3.8,16,64,4,128,4,12,4,4,8,64,96,8,32,TAGE_SC_L_64KB
2397,1,2.0,64,16,4,256,16,4,4,4,12,192,96,8,16,LocalBP
2398,4,2.0,64,32,4,128,16,2,8,4,12,256,16,64,8,LocalBP
2399,32,2.2,32,16,4,256,8,4,8,4,12,192,32,64,16,TAGE
2400,4,1.6,64,16,2,2048,8,8,12,2,12,64,16,16,8,LocalBP
2401,8,4.0,32,64,1,512,16,2,2,2,12,32,64,8,64,TAGE_SC_L_64KB
2402,8,2.0,64,32,4,512,8,4,12,12,8,256,128,64,8,TAGE_SC_L_64KB
2403,32,4.0,32,16,2,256,8,8,2,2,12,32,16,32,16,TournamentBP
2404,4,1.4,128,32,4,512,16,12,8,8,4,64,96,8,16,MultiperspectivePerceptron64KB
2405,32,2.8,16,16,4,2048,8,4,2,4,8,64,128,8,64,TAGE
2406,2,2.6,16,32,4,256,4,8,4,2,2,256,96,32,32,LocalBP
2407,16,3.6,16,16,2,512,8,8,8,8,8,256,96,16,16,TAGE
2408,1,3.0,64,16,2,128,8,4,8,8,8,64,32,64,8,TAGE
2409,32,4.0,32,16,1,256,4,4,4,2,4,64,16,32,32,LocalBP
2410,32,2.0,16,32,4,512,16,12,2,12,12,64,128,64,32,TournamentBP
2411,4,3.6,64,32,1,2048,16,2,2,2,2,256,96,8,64,TournamentBP
2412,2,3.4,128,32,8,1024,2,8,8,8,8,128,32,8,64,LocalBP
2413,2,3.8,128,32,1,128,4,2,8,2,8,128,32,8,8,TAGE_SC_L_64KB
2414,1,2.4,16,128,1,1024,8,8,12,4,8,192,128,64,64,TAGE
2415,4,3.8,32,32,1,2048,16,8,8,12,12,32,128,32,8,TAGE
2416,16,1.4,16,64,4,1024,4,2,4,12,4,128,32,64,64,BiModeBP
2417,4,3.4,128,128,2,256,8,2,4,12,4,128,64,32,16,BiModeBP
2418,32,1.6,32,32,2,128,8,8,8,8,8,128,64,8,64,BiModeBP
2419,8,3.0,32,128,4,2048,2,4,4,4,12,32,16,32,8,LocalBP
2420,2,3.6,16,128,8,256,8,12,12,12,12,64,16,32,8,BiModeBP
2421,32,3.8,64,128,2,1024,16,8,8,4,12,128,32,8,8,TournamentBP
2422,8,3.6,128,64,2,128,4,4,12,2,8,128,96,32,64,BiModeBP
2423,8,2.8,128,64,8,128,16,12,2,12,8,192,96,32,32,MultiperspectivePerceptron64KB
2424,4,2.6,64,32,4,128,8,4,2,4,4,256,96,16,8,TAGE_SC_L_64KB
2425,2,1.4,64,64,2,512,16,4,8,8,12,32,32,16,64,TAGE
2426,4,2.6,128,16,4,128,4,2,4,4,2,256,128,32,16,BiModeBP
2427,1,3.6,32,32,4,256,8,12,8,8,8,64,128,32,16,TAGE_SC_L_64KB
2428,2,1.2,16,64,2,128,16,2,8,8,4,64,16,8,8,TAGE
2429,1,3.2,32,32,4,128,2,2,8,8,12,32,32,8,8,BiModeBP
2430,32,2.0,64,64,8,512,16,12,4,12,4,64,32,8,64,BiModeBP
2431,8,2.2,128,128,8,512,16,2,4,8,8,64,32,16,16,MultiperspectivePerceptron64KB
2432,2,2.6,64,64,1,256,16,8,12,4,8,128,32,16,64,MultiperspectivePerceptron64KB
2433,1,1.6,64,64,2,256,2,8,4,12,4,192,128,8,64,TAGE
2434,8,2.8,64,64,2,128,8,4,4,12,12,256,64,16,8,BiModeBP
2435,1,1.6,128,16,8,128,8,8,8,8,4,32,96,8,16,BiModeBP
2436,16,3.6,64,64,1,2048,8,8,12,2,2,64,16,16,64,LocalBP
2437,8,1.0,32,128,8,2048,16,12,12,12,8,256,16,32,32,LocalBP
2438,8,1.2,128,16,1,1024,16,8,4,8,2,256,128,32,32,TAGE_SC_L_64KB
2439,4,1.6,16,32,1,256,2,4,2,2,4,256,64,16,32,BiModeBP
2440,16,1.8,16,32,8,1024,2,8,4,8,12,256,64,8,32,LocalBP
2441,16,2.0,128,128,8,512,2,4,2,2,12,192,32,32,8,TAGE
2442,16,1.8,16,16,8,512,16,2,8,4,2,256,128,8,64,BiModeBP
2443,8,3.2,32,16,2,128,16,12,4,4,2,128,128,64,64,BiModeBP
2444,16,3.4,128,64,8,512,4,2,8,12,2,64,16,32,16,LocalBP
2445,2,3.2,64,128,8,512,2,2,2,8,8,192,64,16,8,MultiperspectivePerceptron64KB
2446,1,3.4,16,64,4,512,4,12,2,2,2,128,32,16,64,TAGE
2447,4,3.2,128,16,1,128,2,2,4,12,12,192,128,32,32,MultiperspectivePerceptron64KB
2448,4,2.2,128,32,1,512,8,4,8,8,12,192,64,16,16,LocalBP
2449,32,2.4,16,64,4,1024,16,2,8,8,12,32,32,16,16,TournamentBP
2450,4,1.0,32,32,8,512,16,4,12,4,12,32,128,8,8,BiModeBP
2451,2,3.4,128,32,2,1024,4,4,4,12,2,256,128,16,32,MultiperspectivePerceptron64KB
2452,32,2.2,128,32,1,256,16,8,2,2,2,256,32,64,16,TAGE
2453,32,2.8,128,32,1,128,16,12,4,2,12,192,32,64,16,TournamentBP
2454,8,3.4,32,16,8,2048,16,12,8,2,8,64,32,32,32,TournamentBP
2455,1,3.2,64,16,1,128,4,2,8,12,2,128,32,32,8,MultiperspectivePerceptron64KB
2456,32,3.4,128,128,2,2048,2,2,8,2,2,64,32,32,16,MultiperspectivePerceptron64KB
2457,16,2.8,32,16,1,256,8,8,2,12,4,256,32,16,32,TAGE_SC_L_64KB
2458,8,1.0,64,32,1,128,8,8,4,4,8,64,16,8,16,MultiperspectivePerceptron64KB
2459,2,1.0,64,64,2,1024,4,8,8,8,2,128,32,64,8,BiModeBP
2460,16,1.4,16,32,4,128,2,8,4,4,8,128,96,32,64,TournamentBP
2461,1,3.8,128,16,1,1024,16,8,12,12,2,128,64,16,32,BiModeBP
2462,16,3.4,64,16,2,128,4,8,8,12,12,32,96,16,64,MultiperspectivePerceptron64KB
2463,8,2.4,64,16,1,512,4,4,2,12,4,64,16,8,16,LocalBP
2464,1,3.4,64,16,4,2048,16,2,4,12,2,32,16,64,32,LocalBP
2465,1,3.8,128,128,2,256,16,8,2,2,12,64,16,32,32,LocalBP
2466,1,2.4,128,64,4,512,8,8,12,8,4,256,64,64,64,TournamentBP
2467,8,2.0,16,32,4,2048,8,8,4,2,12,32,96,64,16,BiModeBP
2468,32,3.6,32,64,4,1024,16,2,12,4,12,256,128,8,8,TAGE
2469,4,3.4,128,32,2,512,16,12,12,12,4,256,16,64,16,TAGE_SC_L_64KB
2470,16,1.2,128,64,2,256,8,4,12,2,8,192,16,64,8,TAGE_SC_L_64KB
2471,16,3.8,16,16,4,512,8,8,4,4,4,128,128,64,8,TAGE_SC_L_64KB
2472,1,2.4,16,32,4,2048,16,4,8,2,4,32,64,32,32,TAGE
2473,32,2.6,64,16,1,1024,16,8,8,8,12,192,128,32,64,LocalBP
2474,32,3.0,32,128,2,256,8,8,12,12,2,256,128,16,8,TAGE_SC_L_64KB
2475,1,3.6,32,64,2,1024,8,4,4,4,12,128,32,64,8,LocalBP
2476,1,2.4,32,16,4,512,4,2,4,8,12,64,128,64,32,MultiperspectivePerceptron64KB
2477,4,3.2,64,32,2,128,16,2,12,12,4,128,128,16,64,TAGE_SC_L_64KB
2478,1,2.2,16,32,8,256,4,8,8,8,4,32,64,8,16,BiModeBP
2479,32,4.0,64,64,2,512,16,2,12,2,4,256,96,64,8,TAGE_SC_L_64KB
2480,4,2.4,128,128,8,512,2,4,12,4,12,192,64,8,8,TAGE_SC_L_64KB
2481,32,1.6,32,128,1,128,16,4,2,12,8,128,16,32,32,MultiperspectivePerceptron64KB
2482,8,3.4,64,32,2,512,2,8,12,8,2,128,96,32,8,BiModeBP
2483,8,2.6,128,16,2,512,8,2,8,8,4,192,128,16,8,TAGE
2484,8,3.2,32,64,1,2048,2,2,2,8,12,256,64,16,8,TournamentBP
2485,8,1.8,128,32,4,128,8,4,4,4,4,256,16,8,16,MultiperspectivePerceptron64KB
2486,8,4.0,32,64,8,128,16,8,4,4,8,256,128,8,8,LocalBP
2487,1,2.8,32,16,1,2048,4,4,8,8,12,192,16,32,32,LocalBP
2488,32,1.8,64,128,1,2048,8,4,2,2,8,192,32,32,16,MultiperspectivePerceptron64KB
2489,4,1.2,64,128,1,512,16,12,12,12,4,64,32,16,16,TAGE
2490,4,4.0,64,16,2,512,2,8,8,2,4,128,32,8,8,BiModeBP
2491,2,2.4,128,32,1,2048,8,4,12,4,4,64,64,8,8,LocalBP
2492,1,1.4,32,128,1,128,8,8,4,2,2,64,96,16,64,LocalBP
2493,2,2.2,16,64,1,512,16,2,2,4,12,128,128,16,16,LocalBP
2494,4,1.6,64,32,8,512,2,8,4,4,4,192,64,8,64,BiModeBP
2495,8,3.4,64,64,1,512,2,4,2,8,8,64,128,8,16,BiModeBP
2496,1,1.0,128,32,2,1024,16,12,12,12,2,64,128,16,32,TAGE
2497,1,2.6,64,128,1,128,2,2,2,8,4,128,16,16,32,TournamentBP
2498,32,3.6,128,64,1,256,8,12,4,8,8,256,64,8,64,TournamentBP
2499,1,4.0,128,128,8,128,4,2,2,2,8,256,32,8,16,LocalBP
